ImageNumber,ObjectNumber,Metadata_Channel,Metadata_Col,Metadata_FileLocation,Metadata_FileName,Metadata_Frame,Metadata_Plate,Metadata_Row,Metadata_Series,Metadata_Well,Children_Cells_Count,Children_FilteredNuclei_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
1495,7,nan,004,nan,nan,0,u26a,037,0,A2,1,1,831.7357926221335,173.84945164506482,0,7
1495,8,nan,004,nan,nan,0,u26a,037,0,A2,1,1,612.3588987217306,182.33333333333334,0,8
1495,9,nan,004,nan,nan,0,u26a,037,0,A2,1,1,510.2763237979306,207.711503347535,0,9
1495,10,nan,004,nan,nan,0,u26a,037,0,A2,1,1,867.8562300319488,235.45047923322684,0,10
1495,11,nan,004,nan,nan,0,u26a,037,0,A2,1,1,235.62187871581452,236.66944114149823,0,11
1495,12,nan,004,nan,nan,0,u26a,037,0,A2,0,0,37.604066985645936,258.89294258373207,0,12
1495,13,nan,004,nan,nan,0,u26a,037,0,A2,1,1,114.22492836676217,267.0243553008596,0,13
1495,14,nan,004,nan,nan,0,u26a,037,0,A2,1,1,674.0162810625535,269.6375321336761,0,14
1495,15,nan,004,nan,nan,0,u26a,037,0,A2,1,1,199.71112440191388,283.3205741626794,0,15
1495,16,nan,004,nan,nan,0,u26a,037,0,A2,1,1,749.2386018237082,315.9673252279635,0,16
1495,17,nan,004,nan,nan,0,u26a,037,0,A2,1,1,894.0435153583618,343.7107508532423,0,17
1495,18,nan,004,nan,nan,0,u26a,037,0,A2,1,1,97.91814946619218,343.99715302491103,0,18
1495,19,nan,004,nan,nan,0,u26a,037,0,A2,1,1,180.73983050847457,397.68898305084747,0,19
1495,20,nan,004,nan,nan,0,u26a,037,0,A2,1,1,607.2872727272727,425.87151515151515,0,20
1495,21,nan,004,nan,nan,0,u26a,037,0,A2,1,1,601.005076142132,463.57766497461927,0,21
1495,22,nan,004,nan,nan,0,u26a,037,0,A2,1,1,776.532443626323,477.79797514956283,0,22
1495,23,nan,004,nan,nan,0,u26a,037,0,A2,1,1,297.2381756756757,493.68918918918916,0,23
1495,24,nan,004,nan,nan,0,u26a,037,0,A2,1,1,393.3521568627451,546.0737254901961,0,24
1495,25,nan,004,nan,nan,0,u26a,037,0,A2,1,1,786.3104726598702,547.1306765523633,0,25
1495,26,nan,004,nan,nan,0,u26a,037,0,A2,1,1,833.3296903460838,584.0774134790528,0,26
1495,27,nan,004,nan,nan,0,u26a,037,0,A2,0,0,75.5311004784689,605.0743801652893,0,27
1495,28,nan,004,nan,nan,0,u26a,037,0,A2,1,1,697.6094759511845,623.8980617372578,0,28
1495,29,nan,004,nan,nan,0,u26a,037,0,A2,1,1,647.5786163522013,676.4092542677448,0,29
1495,30,nan,004,nan,nan,0,u26a,037,0,A2,1,1,85.19185146982981,714.8406395048994,0,30
1495,31,nan,004,nan,nan,0,u26a,037,0,A2,1,1,720.3267740011926,760.6088252832438,0,31
1495,32,nan,004,nan,nan,0,u26a,037,0,A2,1,1,879.8350144092219,749.2982708933718,0,32
1495,33,nan,004,nan,nan,0,u26a,037,0,A2,1,1,798.56261682243,795.6158878504673,0,33
1495,34,nan,004,nan,nan,0,u26a,037,0,A2,1,1,832.9518304431599,817.4104046242775,0,34
1495,35,nan,004,nan,nan,0,u26a,037,0,A2,1,1,788.1826326671261,867.2239834596829,0,35
1495,36,nan,004,nan,nan,0,u26a,037,0,A2,0,0,910.0171939477304,894.7338376891335,0,36
1495,37,nan,004,nan,nan,0,u26a,037,0,A2,0,0,843.0468975468975,952.7705627705627,0,37
1496,1,nan,005,nan,nan,0,u26a,037,0,A2,0,0,803.8993644067797,23.540254237288135,0,1
1496,2,nan,005,nan,nan,0,u26a,037,0,A2,1,1,838.5278396436526,45.700445434298445,0,2
1496,3,nan,005,nan,nan,0,u26a,037,0,A2,1,1,792.9149831649831,94.87457912457913,0,3
1496,4,nan,005,nan,nan,0,u26a,037,0,A2,1,1,915.3257016248153,122.3493353028065,0,4
1496,5,nan,005,nan,nan,0,u26a,037,0,A2,1,1,847.9129392971246,181.17172523961662,0,5
1496,6,nan,005,nan,nan,0,u26a,037,0,A2,1,1,593.0484693877551,240.47108843537416,0,6
1496,7,nan,005,nan,nan,0,u26a,037,0,A2,1,1,744.9267515923567,252.13375796178343,0,7
1496,8,nan,005,nan,nan,0,u26a,037,0,A2,0,0,928.5180668473351,291.87082204155377,0,8
1496,9,nan,005,nan,nan,0,u26a,037,0,A2,1,1,513.3354231974922,265.97727272727275,0,9
1496,10,nan,005,nan,nan,0,u26a,037,0,A2,1,1,261.5,314.80104463437794,0,10
1496,11,nan,005,nan,nan,0,u26a,037,0,A2,1,1,736.4073694984647,311.92630501535314,0,11
1496,12,nan,005,nan,nan,0,u26a,037,0,A2,1,1,209.61256281407034,448.89346733668344,0,12
1496,13,nan,005,nan,nan,0,u26a,037,0,A2,1,1,923.033725490196,450.1701960784314,0,13
1496,14,nan,005,nan,nan,0,u26a,037,0,A2,1,1,529.921768707483,485.8208616780045,0,14
1496,15,nan,005,nan,nan,0,u26a,037,0,A2,1,1,684.8454274353877,502.0501988071571,0,15
1496,16,nan,005,nan,nan,0,u26a,037,0,A2,1,1,624.8583645109567,588.2389096739712,0,16
1496,17,nan,005,nan,nan,0,u26a,037,0,A2,1,1,139.67641060503058,594.6193065941536,0,17
1496,18,nan,005,nan,nan,0,u26a,037,0,A2,1,1,448.9558587479936,601.5910914927769,0,18
1496,19,nan,005,nan,nan,0,u26a,037,0,A2,1,1,546.2863939105614,598.5128449096098,0,19
1496,20,nan,005,nan,nan,0,u26a,037,0,A2,0,0,30.56312769010043,690.571018651363,0,20
1496,21,nan,005,nan,nan,0,u26a,037,0,A2,1,1,294.2404833836858,687.9075528700906,0,21
1496,22,nan,005,nan,nan,0,u26a,037,0,A2,1,1,337.03081044876086,756.0227729403884,0,22
1496,23,nan,005,nan,nan,0,u26a,037,0,A2,1,1,176.68123393316196,850.1251071122537,0,23
1496,24,nan,005,nan,nan,0,u26a,037,0,A2,1,1,853.8864950078823,895.3026799789806,0,24
1496,25,nan,005,nan,nan,0,u26a,037,0,A2,0,0,950.1694545454545,979.8843636363637,0,25
1497,1,nan,006,nan,nan,0,u26a,037,0,A2,1,1,182.74328859060404,75.16526845637584,0,1
1497,2,nan,006,nan,nan,0,u26a,037,0,A2,1,1,859.9174358974359,120.5051282051282,0,2
1497,3,nan,006,nan,nan,0,u26a,037,0,A2,0,0,30.605809128630707,205.64591977869986,0,3
1497,4,nan,006,nan,nan,0,u26a,037,0,A2,0,0,956.1828029790115,205.0162491536899,0,4
1497,5,nan,006,nan,nan,0,u26a,037,0,A2,1,1,100.40080428954424,231.92046470062556,0,5
1497,6,nan,006,nan,nan,0,u26a,037,0,A2,1,1,206.36526181353767,340.3448275862069,0,6
1497,7,nan,006,nan,nan,0,u26a,037,0,A2,1,1,312.8772672309553,345.6142684401451,0,7
1497,8,nan,006,nan,nan,0,u26a,037,0,A2,1,1,781.250850340136,352.4787414965986,0,8
1497,9,nan,006,nan,nan,0,u26a,037,0,A2,1,1,769.9139344262295,384.92540983606557,0,9
1497,10,nan,006,nan,nan,0,u26a,037,0,A2,0,0,77.74393108848865,431.1989036805012,0,10
1497,11,nan,006,nan,nan,0,u26a,037,0,A2,1,1,836.125457396759,431.4391008886566,0,11
1497,12,nan,006,nan,nan,0,u26a,037,0,A2,1,1,700.1191936897459,427.3102541630149,0,12
1497,13,nan,006,nan,nan,0,u26a,037,0,A2,0,0,906.8624161073825,441.04991610738256,0,13
1497,14,nan,006,nan,nan,0,u26a,037,0,A2,1,1,468.6226071103008,468.6791248860529,0,14
1497,15,nan,006,nan,nan,0,u26a,037,0,A2,1,1,636.7579570688379,510.5321983715766,0,15
1497,16,nan,006,nan,nan,0,u26a,037,0,A2,1,1,445.7410832232497,549.0739762219287,0,16
1497,17,nan,006,nan,nan,0,u26a,037,0,A2,1,1,371.9970566593083,572.2501839587933,0,17
1497,18,nan,006,nan,nan,0,u26a,037,0,A2,1,1,689.0248226950355,612.3571428571429,0,18
1497,19,nan,006,nan,nan,0,u26a,037,0,A2,1,1,155.08446738620367,705.176912247771,0,19
1497,20,nan,006,nan,nan,0,u26a,037,0,A2,1,1,665.6492374727669,722.5065359477125,0,20
1497,21,nan,006,nan,nan,0,u26a,037,0,A2,1,1,360.39307692307693,764.84,0,21
1497,22,nan,006,nan,nan,0,u26a,037,0,A2,1,1,828.6868635437881,789.1593686354379,0,22
1497,23,nan,006,nan,nan,0,u26a,037,0,A2,1,1,518.5875486381323,785.3268482490272,0,23
1497,24,nan,006,nan,nan,0,u26a,037,0,A2,1,1,934.6616600790513,834.5723320158103,0,24
1497,25,nan,006,nan,nan,0,u26a,037,0,A2,1,1,306.39772727272725,855.8269628099174,0,25
1497,26,nan,006,nan,nan,0,u26a,037,0,A2,1,1,427.0026833631485,857.3524150268337,0,26
1497,27,nan,006,nan,nan,0,u26a,037,0,A2,1,1,620.1078431372549,872.8198529411765,0,27
1497,28,nan,006,nan,nan,0,u26a,037,0,A2,0,0,44.000858369098715,908.331330472103,0,28
1497,29,nan,006,nan,nan,0,u26a,037,0,A2,0,0,142.27927215189874,927.873417721519,0,29
1497,30,nan,006,nan,nan,0,u26a,037,0,A2,0,0,973.2462151394423,929.8812749003984,0,30
1497,31,nan,006,nan,nan,0,u26a,037,0,A2,0,0,73.84397163120568,946.1303191489362,0,31
1498,1,nan,007,nan,nan,0,u26a,037,0,A2,1,1,940.1606425702811,62.11164658634538,0,1
1498,2,nan,007,nan,nan,0,u26a,037,0,A2,0,0,311.77185721676153,83.37972064148991,0,2
1498,3,nan,007,nan,nan,0,u26a,037,0,A2,1,1,432.48653500897666,85.05026929982047,0,3
1498,4,nan,007,nan,nan,0,u26a,037,0,A2,1,1,625.4008647313157,100.48363187152563,0,4
1498,5,nan,007,nan,nan,0,u26a,037,0,A2,0,0,49.43653516295026,135.4451114922813,0,5
1498,6,nan,007,nan,nan,0,u26a,037,0,A2,1,1,147.8337254901961,155.20235294117646,0,6
1498,7,nan,007,nan,nan,0,u26a,037,0,A2,0,0,978.5581027667985,157.31225296442688,0,7
1498,8,nan,007,nan,nan,0,u26a,037,0,A2,0,0,79.39119170984456,173.42141623488774,0,8
1498,9,nan,007,nan,nan,0,u26a,037,0,A2,0,0,88.78209277238403,264.8063646170442,0,9
1498,10,nan,007,nan,nan,0,u26a,037,0,A2,1,1,760.4995708154506,278.2497854077253,0,10
1498,11,nan,007,nan,nan,0,u26a,037,0,A2,1,1,331.8402640264026,291.619801980198,0,11
1498,12,nan,007,nan,nan,0,u26a,037,0,A2,1,1,936.7109004739336,311.3270142180095,0,12
1498,13,nan,007,nan,nan,0,u26a,037,0,A2,1,1,162.00639269406392,360.82374429223745,0,13
1498,14,nan,007,nan,nan,0,u26a,037,0,A2,1,1,817.8205492424242,397.5894886363636,0,14
1498,15,nan,007,nan,nan,0,u26a,037,0,A2,0,0,983.5039745627981,396.7782193958665,0,15
1498,16,nan,007,nan,nan,0,u26a,037,0,A2,1,1,785.2705341757611,519.2877656519241,0,16
1498,17,nan,007,nan,nan,0,u26a,037,0,A2,0,0,927.607722007722,515.6610038610039,0,17
1498,18,nan,007,nan,nan,0,u26a,037,0,A2,1,1,72.93819806403575,524.3715562174236,0,18
1498,19,nan,007,nan,nan,0,u26a,037,0,A2,1,1,531.6046046046046,561.5375375375376,0,19
1498,20,nan,007,nan,nan,0,u26a,037,0,A2,1,1,183.2313725490196,576.9215686274509,0,20
1498,21,nan,007,nan,nan,0,u26a,037,0,A2,0,0,906.1766222604211,619.0876665234207,0,21
1498,22,nan,007,nan,nan,0,u26a,037,0,A2,1,1,766.5470022205774,638.8312361213916,0,22
1498,23,nan,007,nan,nan,0,u26a,037,0,A2,0,0,41.40067567567568,662.8047297297297,0,23
1498,24,nan,007,nan,nan,0,u26a,037,0,A2,1,1,294.6164331692541,686.6637637258614,0,24
1498,25,nan,007,nan,nan,0,u26a,037,0,A2,1,1,647.9977603583427,726.070548712206,0,25
1498,26,nan,007,nan,nan,0,u26a,037,0,A2,1,1,211.28783902012248,752.0275590551181,0,26
1498,27,nan,007,nan,nan,0,u26a,037,0,A2,1,1,626.1532663316583,770.2788944723618,0,27
1498,28,nan,007,nan,nan,0,u26a,037,0,A2,1,1,680.838602329451,773.4875207986689,0,28
1498,29,nan,007,nan,nan,0,u26a,037,0,A2,1,1,399.15033696215653,796.6537065837222,0,29
1498,30,nan,007,nan,nan,0,u26a,037,0,A2,0,0,454.3138420878758,830.0538486950776,0,30
1498,31,nan,007,nan,nan,0,u26a,037,0,A2,1,1,773.3672603901612,824.9541984732824,0,31
1498,32,nan,007,nan,nan,0,u26a,037,0,A2,1,1,825.7401263823065,846.9225908372828,0,32
1498,33,nan,007,nan,nan,0,u26a,037,0,A2,0,0,53.4236641221374,931.0515267175573,0,33
1498,34,nan,007,nan,nan,0,u26a,037,0,A2,0,0,949.0094876660341,966.4781783681215,0,34
1498,35,nan,007,nan,nan,0,u26a,037,0,A2,0,0,72.57421150278293,967.7189239332097,0,35
1499,1,nan,008,nan,nan,0,u26a,037,0,A2,0,0,460.35453964194375,55.706202046035806,0,1
1499,2,nan,008,nan,nan,0,u26a,037,0,A2,0,0,779.4125412541254,50.57508250825082,0,2
1499,3,nan,008,nan,nan,0,u26a,037,0,A2,1,1,831.7457886676876,72.34609494640122,0,3
1499,4,nan,008,nan,nan,0,u26a,037,0,A2,0,0,59.55013309671695,156.07453416149067,0,4
1499,5,nan,008,nan,nan,0,u26a,037,0,A2,0,0,954.8000917010546,191.81384685923888,0,5
1499,6,nan,008,nan,nan,0,u26a,037,0,A2,1,1,78.91122278056952,192.77973199329983,0,6
1499,7,nan,008,nan,nan,0,u26a,037,0,A2,1,1,893.8516649848638,247.7013118062563,0,7
1499,8,nan,008,nan,nan,0,u26a,037,0,A2,1,1,198.4452830188679,268.96100628930816,0,8
1499,9,nan,008,nan,nan,0,u26a,037,0,A2,1,1,925.8816046966732,304.30332681017615,0,9
1499,10,nan,008,nan,nan,0,u26a,037,0,A2,1,1,142.7811799850635,337.0627333831217,0,10
1499,11,nan,008,nan,nan,0,u26a,037,0,A2,0,0,28.161977186311788,352.52851711026614,0,11
1499,12,nan,008,nan,nan,0,u26a,037,0,A2,1,1,787.2059620596206,334.67750677506774,0,12
1499,13,nan,008,nan,nan,0,u26a,037,0,A2,1,1,878.6432818073722,350.59571938168847,0,13
1499,14,nan,008,nan,nan,0,u26a,037,0,A2,1,1,365.1034322820037,434.76994434137293,0,14
1499,15,nan,008,nan,nan,0,u26a,037,0,A2,1,1,184.25776965265084,444.7038391224863,0,15
1499,16,nan,008,nan,nan,0,u26a,037,0,A2,0,0,65.20985556499575,463.6542056074766,0,16
1499,17,nan,008,nan,nan,0,u26a,037,0,A2,1,1,452.52085967130216,511.8811630847029,0,17
1499,18,nan,008,nan,nan,0,u26a,037,0,A2,1,1,206.3283870967742,514.0187096774193,0,18
1499,19,nan,008,nan,nan,0,u26a,037,0,A2,1,1,885.1002570694087,526.258354755784,0,19
1499,20,nan,008,nan,nan,0,u26a,037,0,A2,1,1,117.5804248861912,539.7048558421851,0,20
1499,21,nan,008,nan,nan,0,u26a,037,0,A2,0,0,942.2039403620873,561.7279020234291,0,21
1499,22,nan,008,nan,nan,0,u26a,037,0,A2,1,1,333.63786242183056,572.0198976691302,0,22
1499,23,nan,008,nan,nan,0,u26a,037,0,A2,1,1,495.56076555023924,609.7205741626794,0,23
1499,24,nan,008,nan,nan,0,u26a,037,0,A2,1,1,102.3308984660336,610.5449233016801,0,24
1499,25,nan,008,nan,nan,0,u26a,037,0,A2,0,0,935.0478056426332,640.5501567398119,0,25
1499,26,nan,008,nan,nan,0,u26a,037,0,A2,1,1,220.02631578947367,658.4836415362731,0,26
1499,27,nan,008,nan,nan,0,u26a,037,0,A2,1,1,392.7039877300613,650.9509202453987,0,27
1499,28,nan,008,nan,nan,0,u26a,037,0,A2,0,0,21.961821527138916,674.5630174793008,0,28
1499,29,nan,008,nan,nan,0,u26a,037,0,A2,1,1,784.5124851367419,683.9887039239002,0,29
1499,30,nan,008,nan,nan,0,u26a,037,0,A2,1,1,300.2313030069391,710.8527370855821,0,30
1499,31,nan,008,nan,nan,0,u26a,037,0,A2,1,1,412.6891781936534,700.3612693246542,0,31
1499,32,nan,008,nan,nan,0,u26a,037,0,A2,0,0,951.4366260712675,724.7907081641858,0,32
1499,33,nan,008,nan,nan,0,u26a,037,0,A2,1,1,687.2424390243903,725.4687804878049,0,33
1499,34,nan,008,nan,nan,0,u26a,037,0,A2,1,1,856.1593977154724,752.4807892004154,0,34
1499,35,nan,008,nan,nan,0,u26a,037,0,A2,0,0,78.66868686868686,783.0808080808081,0,35
1499,36,nan,008,nan,nan,0,u26a,037,0,A2,1,1,531.4734939759036,803.8897590361446,0,36
1499,37,nan,008,nan,nan,0,u26a,037,0,A2,1,1,914.9520912547529,817.8562737642585,0,37
1499,38,nan,008,nan,nan,0,u26a,037,0,A2,1,1,279.8024625267666,838.0669164882227,0,38
1499,39,nan,008,nan,nan,0,u26a,037,0,A2,1,1,454.6729947793071,886.1143806359753,0,39
1499,40,nan,008,nan,nan,0,u26a,037,0,A2,1,1,595.5990843688685,888.1713538260301,0,40
1499,41,nan,008,nan,nan,0,u26a,037,0,A2,1,1,318.2673753066231,932.2224039247751,0,41
1499,42,nan,008,nan,nan,0,u26a,037,0,A2,1,1,97.65198711063373,933.983888292159,0,42
1499,43,nan,008,nan,nan,0,u26a,037,0,A2,0,0,139.13798701298703,966.0113636363636,0,43
1499,44,nan,008,nan,nan,0,u26a,037,0,A2,0,0,461.79046563192907,968.8458980044346,0,44
1499,45,nan,008,nan,nan,0,u26a,037,0,A2,0,0,562.4726875455208,975.0968681718864,0,45
1500,1,nan,009,nan,nan,0,u26a,037,0,A2,0,0,536.7638554216868,31.136144578313253,0,1
1500,2,nan,009,nan,nan,0,u26a,037,0,A2,0,0,920.2703313253012,44.977409638554214,0,2
1500,3,nan,009,nan,nan,0,u26a,037,0,A2,0,0,285.0166130760986,65.29421221864952,0,3
1500,4,nan,009,nan,nan,0,u26a,037,0,A2,1,1,459.8099762470309,113.36722090261283,0,4
1500,5,nan,009,nan,nan,0,u26a,037,0,A2,1,1,600.6925081433225,115.6371335504886,0,5
1500,6,nan,009,nan,nan,0,u26a,037,0,A2,1,1,323.16639871382637,159.56913183279744,0,6
1500,7,nan,009,nan,nan,0,u26a,037,0,A2,1,1,103.15497382198953,160.9287958115183,0,7
1500,8,nan,009,nan,nan,0,u26a,037,0,A2,1,1,144.60828025477707,192.96735668789808,0,8
1500,9,nan,009,nan,nan,0,u26a,037,0,A2,1,1,634.6351689612015,206.07759699624532,0,9
1500,10,nan,009,nan,nan,0,u26a,037,0,A2,1,1,467.0126984126984,195.67195767195767,0,10
1500,11,nan,009,nan,nan,0,u26a,037,0,A2,1,1,567.7482014388489,202.36978417266187,0,11
1500,12,nan,009,nan,nan,0,u26a,037,0,A2,1,1,323.9526678141136,224.78485370051635,0,12
1500,13,nan,009,nan,nan,0,u26a,037,0,A2,1,1,452.5092024539877,290.13321647677475,0,13
1500,14,nan,009,nan,nan,0,u26a,037,0,A2,1,1,261.06915377616014,329.16515013648774,0,14
1500,15,nan,009,nan,nan,0,u26a,037,0,A2,1,1,509.42389326864765,343.96179502728927,0,15
1500,16,nan,009,nan,nan,0,u26a,037,0,A2,1,1,441.7782909930716,332.70207852193994,0,16
1500,17,nan,009,nan,nan,0,u26a,037,0,A2,1,1,508.4887039239001,476.55053507728894,0,17
1500,18,nan,009,nan,nan,0,u26a,037,0,A2,0,0,106.14501510574019,504.0755287009063,0,18
1500,19,nan,009,nan,nan,0,u26a,037,0,A2,1,1,653.838474025974,520.8295454545455,0,19
1500,20,nan,009,nan,nan,0,u26a,037,0,A2,0,0,903.97829036635,529.6395296246043,0,20
1500,21,nan,009,nan,nan,0,u26a,037,0,A2,1,1,727.3822975517891,560.623352165725,0,21
1500,22,nan,009,nan,nan,0,u26a,037,0,A2,1,1,538.3603603603603,579.5292792792793,0,22
1500,23,nan,009,nan,nan,0,u26a,037,0,A2,1,1,900.7231595092024,627.6203987730062,0,23
1500,24,nan,009,nan,nan,0,u26a,037,0,A2,0,0,940.1669477234401,676.3642495784148,0,24
1500,25,nan,009,nan,nan,0,u26a,037,0,A2,1,1,659.8376500315856,687.8945041061276,0,25
1500,26,nan,009,nan,nan,0,u26a,037,0,A2,1,1,165.29276500280426,701.2978126752664,0,26
1500,27,nan,009,nan,nan,0,u26a,037,0,A2,1,1,464.6687979539642,838.5204603580563,0,27
1500,28,nan,009,nan,nan,0,u26a,037,0,A2,1,1,788.4378698224853,849.9789612097304,0,28
1500,29,nan,009,nan,nan,0,u26a,037,0,A2,1,1,599.8615500376222,887.4334085778781,0,29
1500,30,nan,009,nan,nan,0,u26a,037,0,A2,1,1,555.295111111111,893.6764444444444,0,30
1500,31,nan,009,nan,nan,0,u26a,037,0,A2,1,1,662.8193493150685,904.0445205479452,0,31
1500,32,nan,009,nan,nan,0,u26a,037,0,A2,0,0,745.7139552814186,928.4240555127217,0,32
1500,33,nan,009,nan,nan,0,u26a,037,0,A2,0,0,365.15823914336704,929.8548483045806,0,33
1501,1,nan,010,nan,nan,0,u26a,037,0,A2,0,0,470.74503523382447,63.38500960922486,0,1
1501,2,nan,010,nan,nan,0,u26a,037,0,A2,0,0,794.4695081967213,74.93180327868852,0,2
1501,3,nan,010,nan,nan,0,u26a,037,0,A2,1,1,605.7691187181355,112.74289876183539,0,3
1501,4,nan,010,nan,nan,0,u26a,037,0,A2,1,1,561.531969309463,119.0,0,4
1501,5,nan,010,nan,nan,0,u26a,037,0,A2,1,1,668.9661876584953,129.0989010989011,0,5
1501,6,nan,010,nan,nan,0,u26a,037,0,A2,1,1,751.8030651340996,153.38620689655173,0,6
1501,7,nan,010,nan,nan,0,u26a,037,0,A2,1,1,371.3578947368421,154.7187134502924,0,7
1501,8,nan,010,nan,nan,0,u26a,037,0,A2,1,1,509.91562064156204,208.54881450488145,0,8
1501,9,nan,010,nan,nan,0,u26a,037,0,A2,1,1,280.9513299377476,223.88511601584608,0,9
1501,10,nan,010,nan,nan,0,u26a,037,0,A2,1,1,418.868778280543,255.59389140271495,0,10
1501,11,nan,010,nan,nan,0,u26a,037,0,A2,1,1,82.02533039647577,253.53303964757708,0,11
1501,12,nan,010,nan,nan,0,u26a,037,0,A2,0,0,900.3970588235294,275.2051470588235,0,12
1501,13,nan,010,nan,nan,0,u26a,037,0,A2,1,1,550.3289760348584,280.3834422657952,0,13
1501,14,nan,010,nan,nan,0,u26a,037,0,A2,0,0,38.36063936063936,290.34365634365633,0,14
1501,15,nan,010,nan,nan,0,u26a,037,0,A2,1,1,660.1561976549414,314.15954773869345,0,15
1501,16,nan,010,nan,nan,0,u26a,037,0,A2,1,1,239.2366040361865,331.6666666666667,0,16
1501,17,nan,010,nan,nan,0,u26a,037,0,A2,1,1,737.3665254237288,338.78707627118644,0,17
1501,18,nan,010,nan,nan,0,u26a,037,0,A2,0,0,964.7652237710931,377.964783565664,0,18
1501,19,nan,010,nan,nan,0,u26a,037,0,A2,1,1,933.5066246056782,404.15141955835963,0,19
1501,20,nan,010,nan,nan,0,u26a,037,0,A2,1,1,315.96148036253777,419.00981873111783,0,20
1501,21,nan,010,nan,nan,0,u26a,037,0,A2,0,0,37.78667383127351,463.89199355185383,0,21
1501,22,nan,010,nan,nan,0,u26a,037,0,A2,1,1,471.26846424384524,504.45427901524033,0,22
1501,23,nan,010,nan,nan,0,u26a,037,0,A2,1,1,738.0630914826498,576.1934805467929,0,23
1501,24,nan,010,nan,nan,0,u26a,037,0,A2,1,1,294.7484076433121,644.5968152866242,0,24
1501,25,nan,010,nan,nan,0,u26a,037,0,A2,1,1,418.3451202263083,658.2828854314002,0,25
1501,26,nan,010,nan,nan,0,u26a,037,0,A2,1,1,502.2029069767442,691.3802325581395,0,26
1501,27,nan,010,nan,nan,0,u26a,037,0,A2,1,1,203.00645855758881,722.3487621097955,0,27
1501,28,nan,010,nan,nan,0,u26a,037,0,A2,1,1,656.0160170848906,794.8937533368927,0,28
1501,29,nan,010,nan,nan,0,u26a,037,0,A2,1,1,832.7895716945997,811.6126629422719,0,29
1501,30,nan,010,nan,nan,0,u26a,037,0,A2,1,1,320.7040072859745,839.9280510018215,0,30
1501,31,nan,010,nan,nan,0,u26a,037,0,A2,1,1,534.4346733668342,865.2470686767169,0,31
1501,32,nan,010,nan,nan,0,u26a,037,0,A2,1,1,484.97157071783937,929.2914001421464,0,32
1501,33,nan,010,nan,nan,0,u26a,037,0,A2,0,0,384.93114491593275,974.2409927942354,0,33
1502,1,nan,011,nan,nan,0,u26a,037,0,A2,0,0,838.4986020503262,37.857409133271204,0,1
1502,2,nan,011,nan,nan,0,u26a,037,0,A2,0,0,326.29506685108345,66.24343015214384,0,2
1502,3,nan,011,nan,nan,0,u26a,037,0,A2,1,1,540.0698653198654,91.8063973063973,0,3
1502,4,nan,011,nan,nan,0,u26a,037,0,A2,1,1,490.65625,155.7002840909091,0,4
1502,5,nan,011,nan,nan,0,u26a,037,0,A2,1,1,390.64082278481015,200.52768987341773,0,5
1502,6,nan,011,nan,nan,0,u26a,037,0,A2,0,0,968.1377049180328,206.39250585480093,0,6
1502,7,nan,011,nan,nan,0,u26a,037,0,A2,1,1,613.1710437710437,248.92727272727274,0,7
1502,8,nan,011,nan,nan,0,u26a,037,0,A2,1,1,682.0079250720461,293.96685878962535,0,8
1502,9,nan,011,nan,nan,0,u26a,037,0,A2,1,1,187.8156209987196,312.2215108834827,0,9
1502,10,nan,011,nan,nan,0,u26a,037,0,A2,1,1,803.3298701298701,300.3662337662338,0,10
1502,11,nan,011,nan,nan,0,u26a,037,0,A2,1,1,894.864299302473,342.85415345592895,0,11
1502,12,nan,011,nan,nan,0,u26a,037,0,A2,1,1,273.5733333333333,342.11724137931037,0,12
1502,13,nan,011,nan,nan,0,u26a,037,0,A2,1,1,165.70976253298153,385.78364116094986,0,13
1502,14,nan,011,nan,nan,0,u26a,037,0,A2,1,1,239.62872628726288,462.6280487804878,0,14
1502,15,nan,011,nan,nan,0,u26a,037,0,A2,1,1,163.1926530612245,494.7542857142857,0,15
1502,16,nan,011,nan,nan,0,u26a,037,0,A2,0,0,35.164307692307695,549.4049230769231,0,16
1502,17,nan,011,nan,nan,0,u26a,037,0,A2,1,1,117.02336696760489,556.7573021773766,0,17
1502,18,nan,011,nan,nan,0,u26a,037,0,A2,1,1,239.959793814433,588.0943298969072,0,18
1502,19,nan,011,nan,nan,0,u26a,037,0,A2,1,1,82.18196202531645,638.2697784810126,0,19
1502,20,nan,011,nan,nan,0,u26a,037,0,A2,1,1,173.16725663716815,675.0964601769912,0,20
1502,21,nan,011,nan,nan,0,u26a,037,0,A2,1,1,845.1174213353798,781.8580199539524,0,21
1502,22,nan,011,nan,nan,0,u26a,037,0,A2,1,1,615.4569536423841,802.5136129506991,0,22
1502,23,nan,011,nan,nan,0,u26a,037,0,A2,1,1,555.5135542168674,813.8614457831326,0,23
1502,24,nan,011,nan,nan,0,u26a,037,0,A2,1,1,663.0957943925233,899.2492211838006,0,24
1502,25,nan,011,nan,nan,0,u26a,037,0,A2,1,1,795.8447154471545,916.1536585365853,0,25
1503,1,nan,012,nan,nan,0,u26a,037,0,A2,0,0,621.9553571428571,26.764880952380953,0,1
1503,2,nan,012,nan,nan,0,u26a,037,0,A2,0,0,562.06202143951,38.29555895865237,0,2
1503,3,nan,012,nan,nan,0,u26a,037,0,A2,1,1,669.601250977326,123.64268960125098,0,3
1503,4,nan,012,nan,nan,0,u26a,037,0,A2,1,1,802.400974025974,140.24025974025975,0,4
